amazon_key,tech
fm_125803_-79371,10
fm_125812_39018,35
fm_125822_41458,50
fm_125826_-12082,4
fm_125840_-94900,5
fm_125852_-27329,35
fm_125852_30648,25
fm_12588_23475,15
fm_125908_-46543,15
fm_125916_-4012,10
fm_125938_-56203,40
fm_125945_18777,50
fm_125948_-26399,40
fm_125966_31588,15
fm_126059_60827,25
fm_12670_14416,55
fm_12698_53104,5
fm_12708_60264,10
fm_12758_59354,10
fm_12759_39936,5
fm_12769_-99318,10
fm_12771_-78978,45
fm_12771_-81428,15
fm_12781_-75558,10
fm_12801_-49256,20
fm_12861_-26611,45
fm_12873_-83348,20
fm_12905_-93718,20
fm_12983_-30681,7
fm_13088_17685,35
fm_13094_-9815,55
fm_13118_58374,50
fm_13211_-75588,15
fm_13251_-56996,25
fm_13291_18488,15
fm_13330_22838,16
fm_13344_28126,15
fm_13361_-33791,10
fm_13366_-77428,10
fm_13371_-29121,35
fm_13402_17560,60
fm_13410_-90308,10
fm_13443_21010,10
fm_13481_14250,20
fm_13501_17970,5
fm_13528_21815,50
fm_13554_-2055,70
fm_13554_-8305,40
fm_13558_8525,20
fm_13560_13796,45
fm_13625_12188,45
fm_13659_35306,10
fm_13662_20956,75
fm_13668_52214,15
fm_13671_-49236,30
fm_13685_10116,15
fm_13698_56514,10
fm_13709_36186,35
fm_13723_29706,15
fm_13731_43366,35
fm_13760_17548,30
fm_13780_16968,10
fm_13790_21578,20
fm_13825_-99638,10
fm_13827_-50216,5
fm_13923_-30071,7
fm_13971_12390,20
fm_13988_25185,35
fm_14022_-15715,15
fm_14038_23145,50
fm_14038_59624,20
fm_14048_12945,15
fm_14048_21805,10
fm_14119_38076,25
fm_14167_43046,45
fm_14210_16978,5
fm_14251_-34361,10
fm_14256_-79908,65
fm_14271_-26651,5
fm_14277_-51456,10
fm_14322_-8915,30
fm_14322_16420,55
fm_14323_15110,20
fm_14328_65534,10
fm_14352_12740,15
fm_14412_-22911,5
fm_14430_12980,5
fm_14468_20435,30
fm_14468_51874,65
fm_14478_15305,15
fm_14498_15995,40
fm_14520_8536,5
fm_14559_-95938,20
fm_14593_-89368,20
fm_14601_-47996,10
fm_14615_11976,5
fm_14618_55264,75
fm_14639_10820,15
fm_14639_11490,35
fm_14641_21948,15
fm_14651_23188,5
fm_14684_31886,30
fm_14696_-76208,65
fm_14712_13550,40
fm_14750_-89708,10
fm_14762_-9505,5
fm_14763_-29441,10
fm_14772_-6115,15
fm_14802_-10765,10
fm_14823_-34731,15
fm_14978_17375,25
fm_14988_11255,40
fm_14988_11915,40
fm_14988_19435,15
fm_15008_59344,40
fm_15009_31566,10
fm_15032_21838,10
fm_15041_-54546,10
fm_15044_-16015,10
fm_15050_11648,35
fm_15051_-49236,5
fm_15061_-49246,35
fm_15061_-71248,20
fm_15069_-68758,30
fm_15069_17320,10
fm_15091_21928,40
fm_15157_-55426,30
fm_15161_-34391,55
fm_15171_-29731,70
fm_15182_22510,15
fm_15223_-32861,20
fm_15284_-45256,70
fm_15290_19550,20
fm_15300_16390,30
fm_15303_-15375,40
fm_15340_12400,25
fm_15340_15150,10
fm_15406_6918,5
fm_15418_62744,65
fm_15418_63974,5
fm_15428_23125,20
fm_15428_56834,20
fm_15458_7815,15
fm_15461_-74338,15
fm_15462_20966,55
fm_15468_21415,45
fm_15483_-89418,10
fm_15499_-94028,10
fm_15505_17256,35
fm_15511_-58276,5
fm_15516_-59476,60
fm_15519_40526,15
fm_15519_9010,50
fm_15545_-82398,25
fm_15549_11968,30
fm_15561_-30981,40
fm_15566_-72138,25
fm_15566_-72778,20
fm_15569_16918,20
fm_15574_40246,60
fm_15580_24058,20
fm_15585_-91868,15
fm_15586_-72768,40
fm_15590_23478,5
fm_15600_22208,5
fm_15611_-27251,15
fm_15612_16930,55
fm_15626_-74648,40
fm_15648_23190,35
fm_15663_13230,35
fm_15663_9500,25
fm_15682_14560,15
fm_15694_-45206,65
fm_15712_-6075,10
fm_15712_21380,10
fm_15723_18080,20
fm_15731_23600,25
fm_15800_18310,45
fm_15801_10520,10
fm_15818_54364,10
fm_15885_16208,50
fm_15903_-89378,30
fm_15909_36226,30
fm_15919_35886,15
fm_15927_5890,10
fm_15928_16315,15
fm_15929_-99938,30
fm_15929_34006,30
fm_15940_15460,5
fm_15940_19408,55
fm_15951_-57606,18
fm_15958_16705,25
fm_15959_11460,50
fm_15961_22738,10
fm_15980_21246,25
fm_16010_16358,5
fm_16016_-72808,29
fm_16030_24718,10
fm_16035_-91248,45
fm_16050_17578,15
fm_16051_-24781,10
fm_16055_-93138,20
fm_16061_-35001,80
fm_16064_37106,20
fm_16112_-3015,5
fm_16118_-245,30
fm_16133_25450,15
fm_16163_-24501,10
fm_16224_-16315,30
fm_16240_7440,40
fm_16250_-23211,25
fm_16254_-9805,15
fm_16254_6210,10
fm_16271_14540,15
fm_16274_-9815,10
fm_16300_15056,25
fm_16345_8478,10
fm_16375_19328,5
fm_16380_16080,7
fm_16409_11470,65
fm_16412_51584,10
fm_16418_17025,15
fm_16428_14315,10
fm_16439_8950,30
fm_16464_34946,15
fm_16467_14652,30
fm_16467_15892,25
fm_16469_16948,15
fm_16470_6716,10
fm_16476_-79318,25
fm_16494_40246,15
fm_16496_-72788,80
fm_16497_-56106,70
fm_16507_-54806,35
fm_16516_-74018,65
fm_16517_15892,10
fm_16518_11232,10
fm_16554_6386,25
fm_16566_14658,35
fm_16572_17700,15
fm_16581_8858,25
fm_16598_8870,30
fm_16622_18270,5
fm_16640_17680,30
fm_16650_11780,5
fm_16666_-83028,30
fm_16674_-13535,15
fm_16694_-5825,30
fm_16710_9786,75
fm_16724_-8305,50
fm_16814_-16025,55
fm_16819_35246,15
fm_16861_19418,20
fm_16867_19660,10
fm_16870_18000,15
fm_16870_23738,30
fm_16871_-80218,5
fm_16889_11460,10
fm_16910_18218,10
fm_16916_-70268,70
fm_16917_-48296,20
fm_16919_13788,75
fm_16925_-91878,45
fm_16945_-103368,20
fm_16945_24668,8
fm_16947_-50826,30
fm_16957_-54196,30
fm_16968_15532,10
fm_16976_-70328,20
fm_16990_43636,15
fm_17002_22560,20
fm_17012_-13885,70
fm_17023_-29451,20
fm_17052_-12585,15
fm_17056_10618,25
fm_17066_13768,20
fm_17076_14648,15
fm_17109_9448,10
fm_17111_17400,30
fm_17131_15780,10
fm_17141_14580,45
fm_17191_15790,5
fm_17208_59654,5
fm_17245_15598,70
fm_17252_4920,10
fm_17261_-52326,25
fm_17271_-47396,5
fm_17271_-55746,25
fm_17275_17488,35
fm_17280_16090,15
fm_17282_21828,30
fm_17288_9758,10
fm_17295_8246,5
fm_17309_16710,5
fm_17319_13620,15
fm_17330_-46166,25
fm_17340_14118,35
fm_17341_15388,55
fm_17349_13630,15
fm_17358_10235,10
fm_17358_14635,10
fm_17363_24000,15
fm_17369_13798,60
fm_17370_20958,20
fm_17370_24078,40
fm_17375_-93098,20
fm_17375_-96198,50
fm_17377_15832,25
fm_17380_24738,45
fm_17381_-29091,25
fm_17412_14790,30
fm_17422_14790,10
fm_17463_12610,25
fm_17493_15100,65
fm_17502_-13245,15
fm_17503_17290,15
fm_17512_20130,25
fm_17523_13430,12
fm_17531_16780,55
fm_17541_22940,70
fm_17571_13680,65
fm_17580_13300,10
fm_17590_17640,45
fm_17610_14446,45
fm_17708_25110,10
fm_17708_9778,5
fm_17717_22100,35
fm_17729_-100588,30
fm_17730_16110,55
fm_17731_-77768,4
fm_17747_22080,25
fm_17759_8340,10
fm_17761_-50496,50
fm_17769_-68758,10
fm_17769_16700,15
fm_17801_24060,16
fm_17810_22848,60
fm_17838_25215,65
fm_17846_-69078,35
fm_17857_-57926,10
fm_17913_17460,10
fm_17932_23250,15
fm_17942_15200,20
fm_17952_-14445,35
fm_17963_-27551,30
fm_17976_8138,75
fm_17984_22458,35
fm_18010_13310,10
fm_18034_25690,35
fm_18054_-12335,15
fm_18070_18166,15
fm_18120_16296,25
fm_18145_14058,20
fm_18145_16848,45
fm_18146_22900,5
fm_18175_11336,7
fm_18179_-96538,15
fm_18190_19418,10
fm_18190_21720,40
fm_18201_-51086,10
fm_18211_-47996,5
fm_18215_20460,50
fm_18217_13150,6
fm_18257_12172,15
fm_18257_16472,25
fm_18263_-83308,35
fm_18270_21618,49
fm_18280_25928,5
fm_18299_24018,20
fm_18304_34986,80
fm_18308_25215,35
fm_18315_-98978,15
fm_18321_7782,40
fm_18334_6346,4
fm_18363_18100,10
fm_18368_12245,35
fm_18368_7855,45
fm_18383_-32831,10
fm_18383_-37191,20
fm_18388_65534,50
fm_18403_-31611,10
fm_18408_-205,35
fm_18413_10770,65
fm_18413_20350,15
fm_18422_15210,20
fm_18422_18910,15
fm_18442_22148,55
fm_18470_11170,15
fm_18490_13940,40
fm_18558_63324,20
fm_18585_13458,30
fm_18607_17790,15
fm_18607_21500,15
fm_18611_-57026,10
fm_18611_-71848,45
fm_18621_-80228,10
fm_18623_7060,10
fm_18645_15336,35
fm_18649_14900,25
fm_18649_15510,15
fm_18657_19000,60
fm_18659_-101788,20
fm_18661_14188,15
fm_18717_-47676,20
fm_18726_-78698,10
fm_18747_-51416,25
fm_18759_22798,15
fm_18761_28466,20
fm_18798_5260,5
fm_18813_-25081,40
fm_18838_14665,40
fm_18853_-26951,25
fm_18871_-38101,10
fm_18871_-83908,10
fm_18873_21200,80
fm_18873_24710,20
fm_18876_15278,10
fm_18892_-22911,15
fm_18901_19870,5
fm_18950_14530,10
fm_18951_14580,30
fm_18981_14570,10
fm_19001_-1155,65
fm_19085_10938,5
fm_19088_63664,15
fm_19098_55324,15
fm_19099_-99948,15
fm_19099_36826,10
fm_19109_6530,10
fm_19111_24080,25
fm_19167_-49596,15
fm_19171_12288,15
fm_19176_-69068,70
fm_19199_16928,50
fm_19201_-30961,20
fm_19207_-47116,15
fm_19221_-36851,40
fm_19222_21900,30
fm_19272_-8565,15
fm_19286_16528,55
fm_19318_21815,15
fm_19328_10895,10
fm_19350_9260,40
fm_19370_11358,20
fm_19380_13950,35
fm_19462_4980,65
fm_19495_19978,15
fm_19509_-102428,10
fm_19519_-91538,15
fm_19529_31526,10
fm_19535_19096,10
fm_19539_10210,45
fm_19541_-55156,40
fm_19590_17950,9
fm_19600_12868,10
fm_19617_11522,20
fm_19630_13878,20
fm_19645_-91878,60
fm_19650_17598,35
fm_19650_24098,5
fm_19651_-33751,30
fm_19655_-96818,20
fm_19659_10748,20
fm_19659_15688,5
fm_19665_-94388,20
fm_19670_19118,10
fm_19671_-82708,80
fm_19706_22280,5
fm_19709_23640,5
fm_19713_-33491,35
fm_19722_20790,10
fm_19723_16850,10
fm_19748_19385,15
fm_19752_-10785,10
fm_19758_23505,55
fm_19778_10935,60
fm_19801_19210,11
fm_19808_17385,55
fm_19808_22485,15
fm_19811_17380,10
fm_19844_-7625,10
fm_19883_-38451,40
fm_19891_17040,40
fm_19932_4940,20
fm_19961_-46776,40
fm_19990_20028,25
fm_20001_43316,10
fm_20002_6096,25
fm_20003_-68428,10
fm_20015_10706,70
fm_20051_14808,50
fm_20061_17878,15
fm_20070_24098,15
fm_20071_18478,35
fm_20090_19758,15
fm_20097_-57346,40
fm_20101_-30381,10
fm_20101_7802,8
fm_20111_-30981,10
fm_20120_25968,5
fm_20121_-35641,35
fm_20139_9198,40
fm_20172_17580,20
fm_20193_17280,25
fm_20202_18940,15
fm_20213_23040,80
fm_20223_-34711,25
fm_20233_-90038,10
fm_20238_12965,10
fm_20258_10215,15
fm_20261_19860,55
fm_20268_11215,15
fm_20268_14965,20
fm_20278_17685,10
fm_20307_50014,60
fm_20314_-5205,20
fm_20354_7268,40
fm_20407_10660,35
fm_20409_32186,10
fm_20411_-75538,10
fm_20418_57764,10
fm_20431_-50506,10
fm_20431_-77708,45
fm_20461_-52976,25
fm_20469_-98108,40
fm_20480_19190,15
fm_20489_19190,7
fm_20491_17888,40
fm_20510_21588,10
fm_20517_-50156,50
fm_20519_19078,20
fm_20528_18032,10
fm_20530_13258,20
fm_20535_-94338,15
fm_20537_13972,65
fm_20537_18322,15
fm_20539_10748,63
fm_20546_-69048,15
fm_20567_-55426,20
fm_20569_21050,10
fm_20571_-27911,25
fm_20581_-82678,20
fm_20598_5260,35
fm_20601_-82708,10
fm_20612_-12625,10
fm_20613_-25721,15
fm_20622_17680,40
fm_20623_-33431,20
fm_20633_22870,40
fm_20642_-45566,80
fm_20643_-24471,20
fm_20656_11918,5
fm_20663_-34671,15
fm_20672_15200,45
fm_20704_28796,5
fm_20708_24525,25
fm_20714_-2085,20
fm_20721_13630,15
fm_20740_16400,15
fm_20748_15295,10
fm_20748_9855,10
fm_20774_-3285,25
fm_20780_10396,15
fm_20859_-98688,45
fm_20890_10458,25
fm_20907_12520,5
fm_20919_38716,20
fm_20920_17528,5
fm_20949_15688,25
fm_20964_11968,20
fm_20967_16482,20
fm_20970_12638,20
fm_20971_-33771,20
fm_20980_17578,25
fm_20988_9942,20
fm_20989_27838,20
fm_20999_23448,40
fm_21015_-93148,55
fm_21017_9672,15
fm_21026_22260,35
fm_21063_17440,20
fm_21063_25440,5
fm_21092_-14455,35
fm_21093_-34691,20
fm_21111_14260,10
fm_21112_20180,25
fm_21113_11980,55
fm_21113_19930,10
fm_21116_13758,10
fm_21116_15328,25
fm_21126_11298,15
fm_21137_7202,15
fm_21150_13960,15
fm_21164_-7685,35
fm_21191_18890,35
fm_21218_20395,10
fm_21241_13330,15
fm_21305_15578,22
fm_21330_24170,20
fm_21335_14156,5
fm_21335_8468,15
fm_21341_-73068,30
fm_21351_-46746,15
fm_21357_14350,10
fm_21366_24348,4
fm_21369_38086,10
fm_21380_22310,50
fm_21391_14188,10
fm_21416_-74038,20
fm_21416_-78668,15
fm_21424_34336,15
fm_21427_10912,5
fm_21438_8742,15
fm_21446_-78668,55
fm_21448_18002,12
fm_21449_11308,10
fm_21456_-78038,9
fm_21461_-29131,50
fm_21461_-33151,5
fm_21463_-60746,70
fm_21467_9682,25
fm_21479_9178,35
fm_21490_43666,40
fm_21522_15180,3
fm_21526_19648,10
fm_21536_13138,10
fm_21536_9418,20
fm_21542_17660,40
fm_21572_12740,20
fm_21617_5952,15
fm_21650_6810,10
fm_21685_23018,25
fm_21710_15686,5
fm_21728_13945,20
fm_21757_20280,5
fm_21767_18990,40
fm_21768_57134,5
fm_21769_-102448,5
fm_21771_-49856,50
fm_21771_-74958,60
fm_21779_-97128,30
fm_21785_9446,46
fm_21801_-80228,30
fm_21807_23330,10
fm_21819_-101208,40
fm_21819_8518,10
fm_21840_21278,15
fm_21858_23582,5
fm_21866_18880,30
fm_21875_-93138,30
fm_21877_11522,10
fm_21878_19262,25
fm_21894_37726,15
fm_21900_22828,25
fm_21909_11968,10
fm_21911_-105508,20
fm_21924_32486,10
fm_21959_-104928,20
fm_21963_10940,8
fm_21968_49744,45
fm_21976_12528,15
fm_21989_9168,20
fm_21992_-2355,15
fm_21993_20360,35
fm_21997_7550,20
fm_22060_14540,10
fm_22139_26908,15
fm_22144_7218,30
fm_22148_54954,45
fm_22192_20946,5
fm_22209_-94648,15
fm_22225_21158,75
fm_22228_59924,75
fm_22229_-96528,45
fm_22237_11250,25
fm_22241_-80228,30
fm_22249_6530,10
fm_22250_14890,75
fm_22289_14270,15
fm_22292_-90618,40
fm_22337_-46446,25
fm_22341_8620,45
fm_22367_14622,25
fm_22370_21638,35
fm_22376_-73428,5
fm_22422_18270,30
fm_22426_17148,10
fm_22473_-28841,30
fm_22500_15190,5
fm_22521_14290,30
fm_22524_-14175,25
fm_22530_18930,10
fm_22540_12400,40
fm_22598_56854,15
fm_22618_53094,15
fm_22638_7485,10
fm_22659_8528,25
fm_22667_22760,65
fm_22668_11575,35
fm_22678_25495,10
fm_22679_-96518,10
fm_22690_14118,20
fm_22690_20608,15
fm_22697_11290,15
fm_22701_-47996,35
fm_22715_13206,15
fm_22739_8330,15
fm_22771_-31931,25
fm_22776_-77408,40
fm_22779_17960,40
fm_22780_18838,75
fm_22794_30016,10
fm_22807_-50216,25
fm_22816_-73408,20
fm_22825_24658,30
fm_22857_12120,60
fm_22863_24740,30
fm_22893_-89988,20
fm_22896_13758,20
fm_22900_7568,10
fm_22912_-7345,5
fm_22913_18050,10
fm_22922_18930,50
fm_22922_22108,15
fm_22923_-28811,45
fm_22994_-6415,55
fm_23004_24560,35
fm_23018_52504,55
fm_23060_18156,15
fm_23084_7228,5
fm_23085_14958,20
fm_23108_12295,10
fm_23108_22835,40
fm_23118_25155,17
fm_23128_16025,10
fm_23128_55904,20
fm_23131_-51726,55
fm_23135_21178,20
fm_23139_14280,10
fm_23145_11956,35
fm_23150_5590,8
fm_23151_-51086,10
fm_23163_23970,45
fm_23217_-55456,10
fm_23218_19292,10
fm_23239_18540,15
fm_23251_-31281,20
fm_23257_16452,50
fm_23257_20202,70
fm_23258_20482,10
fm_23258_8722,35
fm_23262_12330,10
fm_23263_-60756,5
fm_23323_22220,20
fm_23332_16430,40
fm_23333_-38701,20
fm_23336_21508,70
fm_23362_15790,25
fm_23391_14890,65
fm_23412_-23571,12
fm_23420_9930,10
fm_23440_-23221,20
fm_23440_9300,30
fm_23500_11646,20
fm_23523_6996,10
fm_23545_16248,25
fm_23569_-98058,5
fm_23588_61164,5
fm_23589_-91598,15
fm_23598_25525,20
fm_23601_-72448,11
fm_23605_11936,45
fm_23618_6175,60
fm_23628_10555,25
fm_23638_19035,20
fm_23639_14250,20
fm_23640_22280,20
fm_23658_8132,25
fm_23660_16988,5
fm_23665_-101468,40
fm_23665_-59776,20
fm_23684_42706,5
fm_23690_20978,15
fm_23697_9042,15
fm_23710_17608,25
fm_23711_-60106,25
fm_23726_19500,30
fm_23738_50924,45
fm_23772_15210,10
fm_23782_18310,20
fm_23821_43926,60
fm_23823_10170,50
fm_23850_11140,30
fm_23850_16430,5
fm_23880_13940,30
fm_23941_13350,10
fm_24008_52204,10
fm_24011_-48616,30
fm_24015_18718,20
fm_24039_17340,30
fm_24050_13620,5
fm_24050_17320,55
fm_24055_11946,5
fm_24069_17370,5
fm_24090_16140,5
fm_24099_10850,40
fm_24109_22198,10
fm_24111_22708,20
fm_24125_-101458,5
fm_24127_10932,25
fm_24133_10068,40
fm_24144_37756,5
fm_24155_-91908,10
fm_24156_-72188,5
fm_24174_6396,60
fm_24186_26598,30
fm_24236_14678,65
fm_24321_13630,15
fm_24350_-23201,5
fm_24360_16906,5
fm_24371_17010,60
fm_24433_7026,45
fm_24445_17468,55
fm_24447_27508,5
fm_24455_17478,55
fm_24467_21470,5
fm_24481_-58836,45
fm_24490_10408,20
fm_24490_18768,40
fm_24491_-75908,40
fm_24520_16750,15
fm_24539_17980,30
fm_24551_21298,5
fm_24557_23942,20
fm_24561_12318,20
fm_24566_-73418,75
fm_24574_34936,40
fm_24589_24068,10
fm_24596_-77458,20
fm_24605_-101478,60
fm_24605_-99038,15
fm_24614_42686,15
fm_24618_21762,10
fm_24626_-79318,10
fm_24626_26568,35
fm_24669_6562,5
fm_24683_9500,35
fm_24686_15268,40
fm_24703_15720,50
fm_24712_-12635,40
fm_24713_-29411,50
fm_24716_15928,5
fm_24726_17768,20
fm_24750_8650,20
fm_24761_17390,5
fm_24774_6160,25
fm_24810_7946,40
fm_24828_24842,25
fm_24831_21410,35
fm_24902_4930,15
fm_24907_11870,30
fm_24908_54034,20
fm_24911_-47406,10
fm_24911_-77098,15
fm_24916_25210,20
fm_24925_13176,55
fm_24939_11688,15
fm_24950_11038,20
fm_24950_17340,5
fm_24958_55274,25
fm_24959_-92188,30
fm_24959_-93428,15
fm_24960_6656,10
fm_24968_58064,15
fm_24972_25182,20
fm_24991_14778,10
fm_25001_25038,10
fm_25017_11522,15
fm_25030_21008,30
fm_25040_19148,50
fm_25042_21950,25
fm_25048_13682,10
fm_25050_20388,5
fm_25060_13228,10
fm_25062_9820,50
fm_25064_6376,20
fm_25067_17132,15
fm_25070_17558,25
fm_25107_7530,25
fm_25113_19910,25
fm_25133_11590,50
fm_25144_-45256,30
fm_25186_-82998,40
fm_25211_22980,20
fm_25281_17010,5
fm_25308_59014,8
fm_25354_25080,40
fm_25358_56534,15
fm_25385_14116,15
fm_25389_14280,40
fm_25389_35926,5
fm_25389_41796,15
fm_25398_58674,15
fm_25399_37426,40
fm_25409_7760,15
fm_25410_11038,25
fm_25413_-45816,25
fm_25443_-45846,50
fm_25458_13672,20
fm_25464_42096,15
fm_25470_24738,20
fm_25477_-49586,15
fm_25479_16080,10
fm_25483_-60716,10
fm_25514_42726,20
fm_25518_17412,30
fm_25566_14668,40
fm_25583_-35311,15
fm_25593_-26351,25
fm_25608_-195,10
fm_25611_21110,15
fm_25613_-34051,20
fm_25622_-8605,20
fm_25626_13148,17
fm_25680_17640,40
fm_25684_-10475,10
fm_25691_15170,5
fm_25694_-5145,25
fm_25718_59014,70
fm_25730_15656,10
fm_25750_13836,10
fm_25768_59024,20
fm_25809_30936,5
fm_25859_18580,15
fm_25900_10408,10
fm_25905_-82368,20
fm_25909_13910,50
fm_25915_-99598,15
fm_25924_40256,20
fm_25936_20090,25
fm_25938_20502,15
fm_25954_38406,55
fm_25957_9672,65
fm_25965_-102128,25
fm_26013_11550,5
fm_26016_21528,50
fm_26029_-106148,40
fm_26043_20960,10
fm_26052_-10745,60
fm_26091_22960,5
fm_26101_14920,10
fm_26131_22640,15
fm_26144_-14195,10
fm_26269_-101168,15
fm_26277_17150,20
fm_26290_16720,35
fm_26295_20356,10
fm_26297_13090,10
fm_26299_-102398,15
fm_26299_38706,5
fm_26321_16678,30
fm_26325_18496,10
fm_26330_19830,10
fm_26368_18052,40
fm_26377_-47116,15
fm_26387_18312,20
fm_26397_-53566,20
fm_26397_21360,55
fm_26399_14468,15
fm_26406_-73988,55
fm_26425_-103328,75
fm_26425_24678,20
fm_26426_-81738,50
fm_26427_-54246,5
fm_26473_-29451,35
fm_26483_10330,20
fm_26483_13840,15
fm_26492_-9485,55
fm_26512_15830,50
fm_26604_-11675,15
fm_26624_-8265,10
fm_26668_51854,30
fm_26670_13786,5
fm_26685_18088,25
fm_26715_12188,15
fm_26731_-48626,20
fm_26737_20850,10
fm_26737_22740,10
fm_26739_-94068,35
fm_26750_18000,65
fm_26780_22488,10
fm_26799_7130,25
fm_26819_17818,15
fm_26819_23370,25
fm_26823_10098,15
fm_26865_-100228,5
fm_26869_24870,20
fm_26888_50974,15
fm_26912_12730,15
fm_26916_19638,60
fm_26916_26538,40
fm_26932_20150,10
fm_26932_20760,15
fm_26940_-1745,60
fm_26943_-27561,5
fm_26952_-6115,40
fm_26952_20780,20
fm_26962_-7975,40
fm_26972_-6725,15
fm_26982_-22931,45
fm_27021_22970,10
fm_27054_-8305,25
fm_27062_8460,5
fm_27070_11056,5
fm_27159_-91538,15
fm_27199_32206,45
fm_27200_17360,20
fm_27220_20048,60
fm_27259_15078,5
fm_27260_25358,25
fm_27261_-30971,40
fm_27269_22818,10
fm_27274_30616,15
fm_27276_21310,10
fm_27277_10912,15
fm_27277_17722,70
fm_27289_13838,15
fm_27323_21536,20
fm_27362_15230,20
fm_27372_10758,4
fm_27383_-32251,15
fm_27383_10350,25
fm_27383_22240,10
fm_27393_-25721,10
fm_27396_10058,45
fm_27396_16548,30
fm_27402_21370,10
fm_27431_17370,25
fm_27431_24180,10
fm_27464_-12295,55
fm_27474_24580,20
fm_27510_7956,25
fm_27514_24610,15
fm_27531_13950,20
fm_27558_56234,40
fm_27560_9196,40
fm_27615_11578,30
fm_27621_-73698,20
fm_27621_-76478,10
fm_27627_43036,5
fm_27639_14870,65
fm_27650_18620,50
fm_27661_-79568,15
fm_27667_11890,10
fm_27670_18600,25
fm_27671_-75908,10
fm_27690_13518,10
fm_27710_25338,30
fm_27736_14210,10
fm_27744_40206,10
fm_27747_18952,25
fm_27751_-33131,20
fm_27757_13352,5
fm_27762_21320,15
fm_27763_21596,15
fm_27767_17112,15
fm_27802_13530,10
fm_27813_17240,5
fm_27822_16950,20
fm_27839_23630,15
fm_27853_-90038,45
fm_27869_-106168,45
fm_27872_20810,5
fm_27873_20960,75
fm_27910_11800,40
fm_27920_6830,15
fm_27934_-9235,30
fm_27934_24570,35
fm_27958_24948,20
fm_27970_-23201,15
fm_28079_39296,15
fm_28101_-78328,20
fm_28110_13640,60
fm_28111_-74348,50
fm_28113_24790,55
fm_28129_12710,30
fm_28150_15388,15
fm_28159_13848,15
fm_28162_21950,15
fm_28175_-96218,35
fm_28187_11532,25
fm_28210_12598,45
fm_28215_-102728,15
fm_28218_16782,15
fm_28224_36526,20
fm_28296_19008,25
fm_28303_12780,20
fm_28316_8818,5
fm_28319_27866,25
fm_28374_-2105,80
fm_28380_9310,65
fm_28392_11770,25
fm_28421_16450,25
fm_28422_11770,25
fm_28472_4930,15
fm_28475_17488,20
fm_28485_21660,15
fm_28525_19978,25
fm_28532_21838,35
fm_28537_14970,35
fm_28550_22508,20
fm_28551_-51706,10
fm_28562_17770,30
fm_28575_14136,50
fm_28579_7110,30
fm_28602_21480,20
fm_28609_10860,40
fm_28610_16958,15
fm_28610_20398,10
fm_28611_20708,45
fm_28636_-80558,5
fm_28641_-30971,10
fm_28643_28148,25
fm_28648_23022,10
fm_28649_21680,45
fm_28662_26360,20
fm_28666_-77428,30
fm_28670_19098,25
fm_28672_16950,10
fm_28713_10760,50
fm_28722_-4265,5
fm_28747_6842,35
fm_28790_17030,10
fm_28793_23650,5
fm_28816_-60406,45
fm_28817_7202,75
fm_28844_-12925,10
fm_28862_8460,15
fm_28871_17630,10
fm_28871_23220,10
fm_28881_22600,10
fm_28910_13506,10
fm_28965_18070,45
fm_28975_17490,5
fm_28980_18570,35
fm_28999_11718,20
fm_29000_19398,35
fm_29013_-45846,20
fm_29017_50674,5
fm_29019_17970,5
fm_29019_19230,10
fm_29029_13640,15
fm_29032_25192,15
fm_29041_14138,25
fm_29049_16720,10
fm_29061_16038,20
fm_29064_28146,30
fm_29074_32456,20
fm_29075_-82418,20
fm_29079_17218,15
fm_29110_19158,10
fm_29122_18800,25
fm_29182_-45506,20
fm_29183_10130,40
fm_29192_-6075,70
fm_29192_17660,10
fm_29193_20340,45
fm_29202_-7975,15
fm_29212_-10155,80
fm_29216_13148,15
fm_29235_-105238,10
fm_29241_14870,15
fm_29274_-7635,10
fm_29314_-11715,5
fm_29321_21350,40
fm_29327_21070,20
fm_29331_15810,50
fm_29375_18068,45
fm_29396_25298,20
fm_29406_25628,35
fm_29407_9990,60
fm_29417_18420,55
fm_29427_22750,10
fm_29439_39906,5
fm_29441_-80858,40
fm_29448_54694,55
fm_29450_19230,20
fm_29459_19240,10
fm_29462_18380,45
fm_29473_29396,15
fm_29475_17836,5
fm_29479_6520,15
fm_29485_-105858,5
fm_29492_20870,15
fm_29521_18528,50
fm_29521_19468,65
fm_29525_-82408,40
fm_29529_17258,50
fm_29530_18798,5
fm_29531_-29131,15
fm_29534_39006,15
fm_29537_-54866,25
fm_29544_41486,20
fm_29549_13290,65
fm_29549_23390,25
fm_29550_20338,15
fm_29551_-27261,5
fm_29556_-80558,35
fm_29576_-81788,10
fm_29611_-60126,15
fm_29613_13850,15
fm_29613_19320,15
fm_29643_20990,30
fm_29672_-6705,15
fm_29676_8778,20
fm_29690_14550,15
fm_29750_17010,20
fm_29845_12178,15
fm_29875_11588,15
fm_29879_-93438,30
fm_29879_-94698,5
fm_29889_-97178,15
fm_29890_19810,15
fm_29892_23170,5
fm_29897_20260,10
fm_29936_-83608,15
fm_29952_20890,15
fm_29968_11242,25
fm_29984_39596,50
fm_29989_8140,15
fm_29998_23592,15
fm_30006_18250,20
fm_30021_-33181,60
fm_30026_15130,15
fm_30034_6356,50
fm_30052_19410,30
fm_30083_17430,10
fm_30093_15890,55
fm_30122_-2975,5
