amazon_key,tech
fm_52896_17333,45
fm_52901_-101898,9
fm_53003_-36286,5
fm_53005_-102238,4
fm_5302_-13215,23
fm_53121_21410,6
fm_53270_19840,19
fm_53280_21228,15
fm_53346_7693,15
fm_53452_-5813,6
fm_53453_18893,40
fm_53455_-91388,33
fm_53455_-96348,25
fm_53550_39603,26
fm_53550_39613,5
fm_53653_37423,26
fm_53796_8923,5
fm_53901_-16353,2
fm_53902_-7013,15
fm_53903_-24186,15
fm_53903_18243,7
fm_54103_29703,23
fm_54249_-13223,3
fm_54249_-3643,8
fm_54259_-91018,18
fm_54353_-26016,15
fm_54353_-36866,17
fm_54355_-100368,15
fm_54355_-100998,17
fm_54417_21033,15
fm_54501_29053,38
fm_54553_42413,9
fm_54696_19163,15
fm_54697_-31606,15
fm_54701_-102538,15
fm_54701_-92928,15
fm_54802_-47261,15
fm_54803_-33776,17
fm_54803_8053,5
fm_54805_-96958,9
fm_54805_-99128,15
fm_54911_-45401,16
fm_55149_-11363,15
fm_55152_-37206,16
fm_55252_-14173,56
fm_55252_-14773,14
fm_55252_-3323,7
fm_55252_-5783,27
fm_55252_-9853,4
fm_55253_-32516,15
fm_55253_-34416,15
fm_55255_-98458,4
fm_55597_-32826,15
fm_55599_-6733,9
fm_55600_-53151,15
fm_55601_-102518,3
fm_55703_10473,4
fm_55705_-103438,9
fm_55705_-96928,7
fm_55903_36813,15
fm_56010_43643,7
fm_56047_-36546,5
fm_56047_-36566,4
fm_56153_11743,3
fm_56153_9263,15
fm_56155_-95668,15
fm_56250_36513,12
fm_56353_41153,4
fm_56496_19183,47
fm_56497_-26376,7
fm_56499_-10763,15
fm_56499_-9513,15
fm_56500_-51341,5
fm_56602_-56881,7
fm_56603_15133,5
fm_56700_31843,26
fm_56803_36803,15
fm_56803_42443,7
fm_56946_17303,15
fm_56949_-5513,7
fm_56950_-49461,40
fm_56950_7073,8
fm_56951_-100678,39
fm_57052_-47881,8
fm_57150_37133,69
fm_57253_41173,7
fm_57396_19213,16
fm_57397_-34106,15
fm_57399_-9493,22
fm_57401_-94148,67
fm_57502_-52851,15
fm_57502_-53771,6
fm_57503_13943,3
fm_57600_29993,16
fm_5764_-67848,55
fm_57703_29723,15
fm_57703_40573,6
fm_57850_-52541,5
fm_57851_-96608,20
fm_57952_-46651,15
fm_57952_-49801,15
fm_57952_-50381,27
fm_57953_-28506,5
fm_57953_-33796,4
fm_57953_18843,15
fm_5818_23505,8
fm_58297_-30666,10
fm_58300_-59051,3
fm_58301_-100678,5
fm_58399_-38446,15
fm_58403_18863,15
fm_58405_-94458,5
fm_58446_6503,15
fm_58542_6133,7
fm_58603_30963,12
fm_58746_18553,15
fm_58747_-32226,55
fm_58749_-2973,4
fm_58752_-37176,22
fm_58852_-12323,8
fm_58852_-51631,15
fm_58852_-55051,15
fm_59001_29073,8
fm_5900_13526,7
fm_59199_-12583,15
fm_59199_-13243,22
fm_59199_-7373,15
fm_59200_-54711,5
fm_59200_-56581,24
fm_59201_-102488,15
fm_59302_-6383,20
fm_59303_-26036,15
fm_59303_-35006,15
fm_59410_-853,17
fm_59647_-33506,3
fm_59649_-13883,39
fm_59751_-16333,7
fm_59752_-47911,15
fm_59752_-5803,15
fm_59753_18853,4
fm_59753_9253,15
fm_59953_40543,14
fm_5999_-98068,16
fm_60092_28443,15
fm_60097_-30966,29
fm_60097_-33456,18
fm_60097_-34726,15
fm_60101_-97248,7
fm_60202_-3293,5
fm_60202_-58761,8
fm_60202_-9183,7
fm_60203_-105608,5
fm_60203_7993,4
fm_60403_39953,4
fm_60547_-25116,3
fm_60547_-32826,18
fm_60601_-37536,7
fm_60652_-13573,7
fm_60652_-59401,21
fm_60701_-104988,16
fm_60719_-45761,14
fm_60750_39643,7
fm_60999_-13233,8
fm_61004_20443,15
fm_6104_31216,15
fm_6105_-96188,15
fm_6106_-72758,15
fm_6106_-81798,8
fm_6107_-49586,18
fm_61102_-47881,22
fm_61102_-47891,15
fm_61105_-104088,6
fm_61147_21683,6
fm_61200_30653,9
fm_61303_34043,15
fm_61449_-4833,61
fm_61451_-98208,15
fm_61489_20713,37
fm_61552_-46641,34
fm_61650_30603,15
fm_61650_33113,47
fm_61650_37783,36
fm_61753_30973,8
fm_62003_-36266,15
fm_62003_-36866,16
fm_62003_15153,15
fm_6202_-10775,7
fm_6202_-4845,2
fm_6202_-9495,17
fm_6203_-24441,3
fm_6203_-34111,15
fm_62346_14823,4
fm_62346_17913,16
fm_62349_-2983,8
fm_62351_-92298,9
fm_6246_-82978,34
fm_62653_37473,4
fm_62789_21973,15
fm_62797_-35316,60
fm_62797_-36586,21
fm_62799_-2993,9
fm_62800_-52541,21
fm_62801_-92918,16
fm_62902_-3293,38
fm_62905_-99698,4
fm_63000_31283,15
fm_6304_-2685,7
fm_63247_-29416,15
fm_63250_-56001,16
fm_63254_20433,32
fm_63256_-23856,15
fm_63301_-15433,15
fm_63304_-104658,18
fm_63322_-38766,15
fm_63352_-47881,8
fm_63353_-25416,15
fm_63353_-35636,16
fm_63355_-93848,15
fm_63355_-93858,8
fm_63355_-95718,8
fm_63553_32163,15
fm_63696_13263,6
fm_63697_-35956,23
fm_63805_-99698,15
fm_64003_34633,5
fm_64150_-50671,27
fm_64150_-56561,5
fm_64252_-7683,2
fm_64253_13913,22
fm_64253_14553,15
fm_64255_-95088,15
fm_64321_-90418,16
fm_64347_-39086,6
fm_6448_60554,7
fm_6455_14126,28
fm_6455_17256,54
fm_64596_11413,18
fm_64596_15493,4
fm_64702_-11663,7
fm_64703_10483,40
fm_64747_-37826,14
fm_64808_42723,7
fm_65046_7743,31
fm_65047_-30686,29
fm_65051_-100048,28
fm_65051_-95418,8
fm_65153_-29166,7
fm_65155_-95058,6
fm_65201_-105008,8
fm_65250_37113,3
fm_65279_-17295,15
fm_65353_30313,3
fm_65398_-11055,33
fm_65398_-16985,5
fm_65398_-9825,58
fm_65429_-18495,6
fm_65496_15443,7
fm_65500_-49441,7
fm_6551_-24801,15
fm_65542_-90768,8
fm_6554_39606,32
fm_6555_-93748,15
fm_6556_-77448,4
fm_65602_-46641,16
fm_65602_-51001,4
fm_65603_-33786,4
fm_65700_33113,15
fm_65729_-11355,25
fm_65803_32163,16
fm_65831_-19145,15
fm_65848_-16365,31
fm_65946_19163,53
fm_65949_-12013,7
fm_65950_-50111,6
fm_65953_-15103,33
fm_65959_-91028,9
fm_66051_-16363,15
fm_66053_15743,2
fm_66150_31273,5
fm_66150_31893,28
fm_66253_40583,14
fm_66401_-99408,15
fm_66503_10533,24
fm_66505_-95048,4
fm_66505_-98488,9
fm_6653_-38711,15
fm_66641_-60601,23
fm_66840_-183,5
fm_66849_-14443,14
fm_66849_-2983,9
fm_66850_-54141,8
fm_66901_6753,5
fm_66952_-56901,17
fm_66952_-5773,17
fm_66953_-29106,9
fm_66955_-104038,3
fm_66955_-96928,15
fm_66999_-15743,8
fm_67000_-60341,4
fm_67050_37143,15
fm_67079_-5195,15
fm_67079_-9515,51
fm_67084_-17925,15
fm_67153_38683,2
fm_67153_42383,16
fm_67296_14203,8
fm_67297_-28856,5
fm_67402_-49131,15
fm_67403_-27896,6
fm_67500_37173,5
fm_67603_33453,4
fm_67700_-3965,4
fm_67747_-35346,16
fm_67801_-15403,35
fm_67852_-14163,12
fm_67852_-5813,8
fm_67853_19473,5
fm_67855_-91978,6
fm_67896_6483,15
fm_67950_31223,3
fm_67979_-14155,15
fm_67979_-16635,6
fm_6800_9146,15
fm_6800_9156,36
fm_6808_56824,14
fm_68129_-18525,15
fm_68199_-13863,15
fm_68199_-3633,15
fm_68200_-52591,16
fm_68302_-11073,7
fm_68302_-5143,15
fm_68302_-9233,19
fm_68303_-29156,8
fm_68303_-32536,22
fm_68413_-90128,15
fm_68503_38683,28
fm_68548_-11065,8
fm_68548_-15715,29
fm_68548_-16355,15
fm_68646_15493,6
fm_68646_8973,15
fm_68650_-58471,19
fm_68752_-5143,33
fm_68753_-33136,22
fm_68753_15123,7
fm_68819_-45761,3
fm_68850_39033,15
fm_68850_40843,15
fm_68863_-90148,15
fm_68879_-16035,28
fm_68879_-8925,6
fm_6898_52174,64
fm_6898_62434,4
fm_68998_-17555,15
fm_6901_-48646,4
fm_6901_-53896,20
fm_69100_-55951,15
fm_69100_-57221,7
fm_69101_-100038,5
fm_69101_-92888,16
fm_69105_-3635,17
fm_69175_-105938,5
fm_69203_-25396,15
fm_69203_13013,20
fm_69271_-90448,15
fm_69296_5213,16
fm_69300_31223,15
fm_69300_42073,5
fm_69329_-11415,15
fm_69403_38703,15
fm_69431_-19155,8
fm_69448_-10445,24
fm_69448_-17615,8
fm_69448_-7385,5
fm_69448_-9825,15
fm_69546_17353,8
fm_69547_-25746,4
fm_69550_-49491,7
fm_69550_-58441,5
fm_69551_-94118,12
fm_69551_-96038,5
fm_69653_-26016,3
fm_69653_13883,19
fm_69655_-100998,65
fm_69760_-22956,16
fm_69853_32173,7
fm_69853_33393,9
fm_69853_36213,7
fm_69898_-6705,5
fm_69898_-7995,61
fm_69996_9583,21
fm_69997_-28186,17
fm_69999_-9523,15
fm_70001_-96018,3
fm_7005_-94968,8
fm_70102_-51001,18
fm_70102_-9843,55
fm_70103_-29166,7
fm_70103_12393,8
fm_70103_12993,15
fm_70196_5213,7
fm_70229_-12935,9
fm_70348_-17605,15
fm_7040_-23821,7
fm_70446_13303,29
fm_70451_-94148,72
fm_70459_-91058,5
fm_70601_-105018,15
fm_70650_35593,7
fm_70650_35933,31
fm_70679_-13535,50
fm_70734_-4265,29
fm_70896_10183,15
fm_70896_10223,5
fm_70896_13303,58
fm_70897_-26366,42
fm_70900_-47591,17
fm_70900_-50081,7
fm_70900_-54701,6
fm_71005_-95078,19
fm_71100_32493,15
fm_71100_39633,15
fm_71129_-11405,5
fm_71129_-14785,3
fm_71129_-8875,19
fm_71203_34073,15
fm_71203_38673,5
fm_71203_40553,23
fm_71248_-10435,15
fm_71347_-24466,5
fm_71349_-9483,10
fm_71350_-50671,5
fm_71401_-15373,15
fm_71452_-50391,16
fm_71453_-30396,3
fm_71453_11723,9
fm_71453_8033,37
fm_71551_-106268,15
fm_71579_-16645,15
fm_71653_32163,4
fm_71653_38093,36
fm_71760_43623,15
fm_71903_-26056,12
fm_71903_13913,15
fm_71905_-99108,4
fm_71951_-105018,7
fm_72029_-12295,34
fm_72029_-6435,4
fm_72103_31583,18
fm_72148_-7325,7
fm_72247_-26326,17
fm_72247_-36576,6
fm_72249_-13263,5
fm_72250_-48871,5
fm_72251_-103148,16
fm_72252_-37226,15
fm_72292_-90708,20
fm_72322_-38726,8
fm_72352_-11033,15
fm_72352_-52241,15
fm_72352_-56871,20
fm_72353_12953,24
fm_72353_16383,7
fm_72353_19513,15
fm_72450_33113,7
fm_72479_-12335,40
fm_7250_15706,15
fm_7250_18156,4
fm_7250_9816,15
fm_72553_35273,7
fm_7258_12595,31
fm_7258_20395,6
fm_72692_28453,4
fm_72699_-8553,67
fm_72700_-51971,5
fm_72700_-54721,56
fm_72702_-37186,35
fm_72702_-37206,28
fm_72802_-3323,23
fm_72802_-8253,62
fm_72803_-25436,21
fm_72803_15153,5
fm_72803_20113,15
fm_72849_-503,15
fm_72867_21063,7
fm_73031_-19125,17
fm_73048_-12025,8
fm_73147_-34736,4
fm_73150_-50101,55
fm_73150_-56601,27
fm_73151_-100658,5
fm_73151_-103138,8
fm_73252_-54421,7
fm_73253_9293,7
fm_73350_29993,26
fm_73379_-11685,6
fm_73379_-14815,5
fm_73453_32163,6
fm_73453_38053,27
fm_7348_60534,65
fm_73498_-16955,6
fm_73498_-7325,13
fm_7349_-91598,15
fm_7349_33426,4
fm_7351_-72438,15
fm_7351_-77738,36
fm_7357_43056,10
fm_73601_-96008,8
fm_73601_-97838,14
fm_73605_-104398,4
fm_73637_-18825,8
fm_73702_-47301,13
fm_73702_-49801,4
fm_73703_17023,23
fm_73705_-91388,18
fm_73800_37763,17
fm_73842_6153,5
fm_73948_-11095,3
fm_74029_-19755,15
fm_74046_17953,52
fm_74049_-6113,7
fm_74153_-26006,4
fm_74153_-34436,19
fm_74155_-96298,16
fm_74200_-60341,15
fm_74250_30603,15
fm_74250_34983,19
fm_7425_-105828,2
fm_74260_-803,4
fm_74279_-13525,4
fm_74353_30943,45
fm_74497_-31606,4
fm_74499_-8553,69
fm_74505_-3655,15
fm_7451_-36251,8
fm_7454_32506,15
fm_74602_-2713,15
fm_74602_-4523,12
fm_74603_-29746,18
fm_74603_12363,12
fm_74605_-100338,9
fm_74605_-91338,19
fm_74729_-7015,15
fm_74751_29083,27
fm_74803_38663,14
fm_74949_-8913,4
fm_74951_-91698,15
fm_74951_-95988,30
fm_75052_-50981,7
fm_75053_-34426,16
fm_75053_-36246,30
fm_75053_16363,7
fm_75053_18843,4
fm_75055_-92628,4
fm_75150_37793,4
fm_75179_-11665,4
fm_75179_-12905,16
fm_75191_-60611,7
fm_7522_-45566,15
fm_75396_8333,33
fm_75397_-30666,5
fm_75397_-32856,5
fm_75397_-35966,24
fm_75399_-10723,16
fm_75399_-6743,7
fm_75400_-59071,14
fm_75503_-35016,17
fm_7553_-28191,4
fm_75629_-17245,15
fm_75748_-6145,7
fm_75842_28473,4
fm_75849_-4263,50
fm_75851_-98818,4
fm_75887_-18805,7
fm_75889_-1433,15
fm_75952_-58731,30
fm_7595_-105228,7
fm_76079_-5185,7
fm_76079_-5775,15
fm_76299_-12633,15
fm_76405_-104088,26
fm_76405_-97568,5
fm_76451_-105008,2
fm_76500_37753,15
fm_76529_-14195,18
fm_76602_28153,4
fm_76648_-4845,21
fm_76648_-8605,6
fm_76747_-34076,15
fm_76749_-10723,15
fm_76750_-57241,43
fm_76751_-100048,14
fm_76853_7423,15
fm_76853_9253,15
fm_76855_-96948,55
fm_76950_35583,24
fm_7700_18746,4
fm_7700_8536,5
fm_77053_38053,6
fm_7705_7336,22
fm_7708_56214,47
fm_77199_-6103,19
fm_77200_-51971,4
fm_77200_-54091,16
fm_77203_-15083,15
fm_77205_-3635,15
fm_77302_-12903,8
fm_7738_11895,15
fm_7738_22125,4
fm_77400_33743,7
fm_77404_29413,4
fm_77503_38073,7
fm_77503_38663,18
fm_77548_-14475,57
fm_77659_-91058,4
fm_77753_-26066,15
fm_77753_13893,16
fm_77860_-843,15
fm_77952_28143,41
fm_77981_-19155,21
fm_7798_57124,7
fm_7798_59354,7
fm_77998_-6765,20
fm_7805_16016,5
fm_7806_-59466,39
fm_78100_-47571,15
fm_78100_-54081,20
fm_78100_-59071,51
fm_78107_-1733,21
fm_78205_-102178,39
fm_78205_-95718,11
fm_78329_-10155,9
fm_78329_-12315,15
fm_78329_-14765,4
fm_78329_-17295,15
fm_78479_-18545,4
fm_78547_-30096,4
fm_78549_-4243,9
fm_78550_-49481,15
fm_78652_-10443,8
fm_78655_-92588,15
fm_78750_32473,14
fm_78750_34983,5
fm_78750_36523,15
fm_78750_36543,22
fm_78754_29403,5
fm_7875_-105808,5
fm_78779_-14815,15
fm_78853_36843,5
fm_78996_10193,15
fm_78999_-8553,15
fm_79000_-57201,5
fm_79001_-96018,15
fm_79039_-1483,20
fm_7904_35586,7
fm_7906_-72748,14
fm_79102_-59381,14
fm_79103_-27926,43
fm_79105_-99128,51
fm_79229_-12305,22
fm_79348_-11055,5
fm_79449_-12583,66
fm_79450_-52571,7
fm_79450_-53161,4
fm_79552_-12313,56
fm_79552_-49801,14
fm_79552_-55021,48
fm_79553_-24806,26
fm_79553_-29736,20
fm_79555_-104078,6
fm_79679_-5195,15
fm_79753_42393,15
fm_79897_-35956,8
fm_79900_-57801,17
fm_79951_-15403,12
fm_79999_-38436,15
fm_80002_-4543,9
fm_80002_-60911,23
fm_80003_7993,15
fm_8002_-13265,15
fm_80129_-10135,7
fm_80129_-14185,20
fm_80129_-17285,31
fm_80129_-5155,16
fm_80248_-6125,7
fm_80346_8353,7
fm_80349_-14453,15
fm_80351_-97268,15
fm_80452_-9833,15
fm_80455_-103428,4
fm_80455_-92618,8
fm_80455_-94448,8
fm_80561_-45461,15
fm_80579_-10785,17
fm_80667_-19455,13
fm_80681_-19145,14
fm_80700_28803,8
fm_80842_-90758,23
fm_80903_-33186,15
fm_81000_39603,64
fm_81029_-7015,15
fm_81029_-8925,26
fm_8104_-11655,26
fm_81246_17343,15
fm_81247_-28836,16
fm_81249_-10113,15
fm_81251_-92918,15
fm_81352_-3913,16
fm_81352_-7623,15
fm_81353_17633,15
fm_81355_-95108,43
fm_81567_-19455,15
fm_8158_58394,26
fm_8158_64564,7
fm_81598_-9185,37
fm_81701_-101278,15
fm_81705_-3625,15
fm_81751_-15413,3
fm_81772_-38766,5
fm_81802_-11713,4
fm_81802_-49141,16
fm_81803_-30406,22
fm_81803_-36266,7
fm_81805_-91958,15
fm_81805_-93248,16
fm_81805_-96948,20
fm_81900_36513,7
fm_81929_-8925,44
fm_8192_20966,18
fm_82048_-15715,7
fm_82048_-16365,7
fm_82147_-27606,11
fm_8218_15665,7
fm_8218_18385,15
fm_8218_21775,6
fm_82252_-56871,15
fm_82253_-29136,5
fm_82300_-60321,9
fm_82350_31233,6
fm_82350_41513,31
fm_82379_-14205,17
fm_82498_-16355,7
fm_8251_-47996,16
fm_8251_-51116,28
fm_8251_-69378,17
fm_8251_-69958,4
fm_82596_18533,12
fm_82599_-4253,15
fm_82600_-58431,4
fm_82702_-59371,2
fm_82702_-60961,14
fm_82703_-36246,8
fm_82705_-91948,15
fm_82829_-10165,7
fm_83046_13633,7
fm_83049_-4233,27
fm_83049_-6133,25
fm_83049_-8913,15
fm_83101_-15403,18
fm_83152_-48541,20
fm_83152_-52851,15
fm_83152_-7043,17
fm_83153_10473,15
fm_83153_12973,16
fm_83155_-95048,4
fm_8326_-83658,15
fm_83279_-5215,15
fm_83279_-6405,7
fm_83353_34053,7
fm_83353_35253,16
fm_83398_-7335,31
fm_83497_-26336,7
fm_83500_-53191,14
fm_83500_-53521,4
fm_83501_-100028,7
fm_8351_-33751,14
fm_8351_-35001,16
fm_83537_-18845,4
fm_83671_-90408,2
fm_83700_35563,27
fm_83729_-10735,15
fm_83729_-17275,8
fm_83729_-6455,7
fm_83803_29693,4
fm_83946_16073,5
fm_84052_-55641,6
fm_84053_16383,4
fm_84179_-13585,15
fm_84298_-13855,18
fm_84400_-55941,9
fm_8453_-28831,15
fm_8453_-35951,7
fm_84748_-13265,47
fm_84748_-16325,34
fm_84887_-18825,38
fm_85529_-14805,60
fm_85680_-3305,15
fm_85979_-16635,3
fm_8600_15066,15
fm_8608_56824,56
fm_86098_-17565,5
fm_86429_-16045,9
fm_86434_-17925,6
fm_86600_-3955,21
fm_86981_-19135,3
fm_8698_16345,15
fm_86998_-16965,60
fm_8699_-97138,15
fm_8699_33396,4
fm_8701_-73098,20
fm_8705_11336,20
fm_87329_-5155,5
fm_87329_-6445,17
fm_87881_-19145,4
fm_87898_-16945,15
fm_87898_-9815,52
fm_8801_28446,15
fm_8803_-60696,32
fm_8804_41476,21
fm_8805_-103988,15
fm_8806_-70268,15
fm_88229_-10175,15
fm_88229_-11715,8
fm_88229_-9495,9
fm_88348_-6125,3
fm_8902_-5485,6
fm_89129_-6395,25
fm_89138_-4555,7
fm_89248_-12595,15
fm_89248_-12645,15
fm_89280_-3295,15
fm_89579_-10775,17
fm_89579_-12335,15
fm_89698_-9835,4
fm_89790_-99520,3
fm_89900_-70671,7
fm_89900_-78451,8
fm_90029_-14825,5
fm_9004_-2055,15
fm_9004_-8265,15
fm_90148_-11985,15
fm_90243_-78731,29
fm_90350_-70101,4
fm_90479_-12315,21
fm_9058_54984,18
fm_90693_-57083,4
fm_90733_20657,26
fm_90788_-16442,26
fm_90795_12897,4
fm_90795_16937,7
fm_90798_-25779,5
fm_90798_-58053,8
fm_90800_-73211,15
fm_90929_-17245,3
fm_90929_-17255,8
fm_91136_-4332,47
fm_91142_-26119,17
fm_91143_-79361,7
fm_91151_-46233,15
fm_91194_6707,19
fm_91245_-94590,15
fm_91245_-98620,27
fm_91245_9807,15
fm_91250_-79041,20
fm_91292_28748,16
fm_91307_-1272,5
fm_91379_-9535,8
fm_9143_-89378,19
fm_9149_-101828,4
fm_9151_-53006,73
fm_9151_-55786,8
fm_9155_8886,7
fm_91586_-6232,4
fm_91586_-8712,15
fm_91592_37748,15
fm_91592_38408,2
fm_91696_-9332,7
fm_91696_30978,15
fm_91700_-75021,7
fm_91829_-11385,5
fm_91917_-19475,4
fm_91948_-9815,29
fm_92036_-3712,5
fm_92036_-8052,15
fm_92036_-8672,7
fm_92039_19057,15
fm_92042_-31109,15
fm_92042_-33899,7
fm_92042_35928,15
fm_92043_-51813,8
fm_92141_5787,15
fm_92145_9147,47
fm_92148_-54943,15
fm_92279_-11355,7
fm_92346_-18205,59
fm_92346_-18215,20
fm_92398_-13215,16
fm_92398_-16355,32
fm_92398_-4865,14
fm_92430_-3325,4
fm_92486_-3702,4
fm_92489_8217,4
fm_92489_9477,8
fm_9254_30026,7
fm_9255_-100858,3
fm_92596_-7722,27
fm_92596_31578,4
fm_92600_-74401,15
fm_92636_-15782,7
fm_92848_-14455,15
fm_92848_-7965,21
fm_92936_-10822,15
fm_92940_-92980,31
fm_92942_33148,4
fm_92942_39598,15
fm_92943_-58993,15
fm_92943_-69161,8
fm_92943_-78151,9
fm_92955_-3665,21
fm_92987_-68251,17
fm_93045_12917,15
fm_93050_-76601,15
fm_93179_-5785,8
fm_93179_-7055,15
fm_93179_-8895,5
fm_93187_-60493,7
fm_93298_-13245,15
fm_93392_-30439,16
fm_93393_-58983,6
fm_93395_-1832,4
fm_93397_-59593,16
fm_93398_20317,7
fm_93437_-18815,4
fm_93495_-98570,45
fm_93495_15677,59
fm_93495_16277,15
fm_93496_33398,15
fm_9353_-36551,15
fm_93629_-10745,4
fm_93637_-38519,15
fm_93748_-10455,14
fm_93748_-13855,15
fm_93840_-101390,26
fm_93840_-99490,23
fm_93842_-36359,7
fm_93842_37178,15
fm_93945_10397,7
fm_93946_-14882,17
fm_93948_-25209,15
fm_93948_-30179,16
fm_94007_-1212,18
fm_94036_-17032,15
fm_94079_-12915,50
fm_94079_-14155,49
fm_94079_-7065,21
fm_94286_-7442,53
fm_94286_-9622,15
fm_94292_-35129,9
fm_94292_-36979,7
fm_94292_32508,23
fm_94292_40868,14
fm_94346_-37869,15
fm_94395_-102910,2
fm_94395_-91440,21
fm_94395_14417,15
fm_94395_9147,4
fm_94396_-10552,15
fm_94396_-4622,15
fm_94396_-5302,15
fm_94396_34638,4
fm_94398_-26399,15
fm_94398_-48433,15
fm_94458_20937,15
fm_94529_-5165,2
fm_94529_-6445,15
fm_94534_-17875,22
fm_94648_-13875,5
fm_94648_-14475,5
fm_94648_-16375,15
fm_94648_-8615,15
fm_94736_-9582,9
fm_94742_-35139,15
fm_94742_41468,62
fm_94743_-51813,15
fm_94743_-80621,5
fm_94748_-90560,15
fm_94755_-3605,16
fm_94845_-97980,15
fm_94845_10417,7
fm_94845_17507,8
fm_94848_-59263,8
fm_94912_-23649,15
fm_94913_-67881,17
fm_94979_-10145,3
fm_9500_12236,16
fm_95046_-18205,3
fm_9508_63954,5
fm_9509_20646,6
fm_95130_-3315,6
fm_95186_-10882,15
fm_95190_-94880,5
fm_95192_-26119,6
fm_95192_-26739,6
fm_95192_-30459,7
fm_95192_-31049,7
fm_95193_-70991,68
fm_95201_-68501,9
fm_95295_-95190,15
fm_95296_-4682,17
fm_95296_-5862,15
fm_95298_-35449,15
fm_95298_-36679,6
fm_95300_-68811,4
fm_95300_-72571,4
fm_95429_-6435,6
fm_95548_-11065,15
fm_95642_33148,29
fm_95696_-37879,15
fm_95745_17557,25
fm_95746_-12432,15
fm_95746_31598,9
fm_95746_36188,15
fm_95750_-79671,15
fm_95793_-60223,8
fm_95879_-10165,15
fm_95879_-11365,15
fm_95981_-19105,6
fm_9598_56564,20
fm_95998_-11065,6
fm_95998_-13215,8
fm_9601_-47416,15
fm_9601_-75858,7
fm_96089_17237,31
fm_96090_-95520,41
fm_96090_-97340,7
fm_96092_33128,9
fm_96093_-51813,15
fm_96097_-81831,15
fm_96195_-102900,8
fm_96195_-92050,5
fm_96195_-93910,4
fm_96198_-25789,15
fm_96198_-29499,9
fm_96198_-47793,19
fm_96198_-49683,61
fm_96329_-11365,5
fm_96329_-11685,9
fm_96431_-19135,8
fm_96539_11317,15
fm_96539_12567,15
fm_96539_14147,4
fm_96543_-49963,4
fm_96543_-55843,5
fm_96543_-55883,18
fm_96645_-92110,7
fm_96645_13847,4
fm_96646_-14892,15
fm_96648_-57433,7
fm_96898_-7985,4
fm_96986_-12732,8
fm_96986_-2482,3
fm_96986_-4962,41
fm_96989_19707,14
fm_96989_8227,15
fm_96992_-27969,7
fm_97033_43038,16
fm_97037_-18845,45
fm_9704_33126,12
fm_9704_42746,28
fm_9705_-103358,5
fm_9706_-78018,8
fm_9707_-55436,23
fm_97095_9797,5
fm_97096_-2162,15
fm_97096_-4672,7
fm_97100_-80311,15
fm_97229_-7675,15
fm_97348_-12595,4
fm_97400_-3955,15
fm_97436_-8692,7
fm_97442_-36329,25
fm_97443_-71661,4
fm_97450_42758,7
fm_97545_16927,38
fm_97546_-5862,14
fm_97548_-33559,74
fm_97548_-36019,7
fm_97550_-79701,15
fm_97886_-8972,15
fm_97889_8857,15
fm_97890_-97370,8
fm_97892_37748,15
fm_97892_38408,49
fm_97995_-101670,7
fm_97995_-92050,15
fm_97995_-95150,21
fm_97996_-10572,24
fm_97996_36848,6
fm_97998_-28929,18
fm_97998_-47163,8
fm_97998_-49043,5
fm_98129_-6395,15
fm_98248_-13835,23
fm_98248_-14495,3
fm_98248_-6095,5
fm_98342_37748,4
fm_98446_-14872,14
fm_98446_-3422,4
fm_98446_39318,15
fm_98448_-30179,32
fm_98448_-53673,15
fm_98450_-70731,15
fm_9852_-22921,5
fm_98579_-17285,7
fm_98698_-16345,8
fm_98698_-7965,5
fm_98786_-11502,52
fm_98790_-102630,8
fm_98792_-36349,15
fm_98792_29998,37
fm_98792_41518,42
fm_98793_-78141,5
fm_98895_-97070,17
fm_98898_-35419,4
fm_98898_-37279,15
fm_99029_-16635,4
fm_99148_-15735,18
fm_99148_-4895,4
fm_99149_51257,19
fm_99236_-5602,43
fm_99242_-29209,5
fm_99243_-51203,6
fm_99345_-91460,27
fm_99345_-96440,19
fm_99346_36248,49
fm_99346_38678,4
fm_99346_42438,18
fm_99348_-57433,24
fm_99350_-75071,8
fm_9943_-38411,7
fm_99479_-17295,12
fm_99486_28438,41
fm_99488_-4565,4
fm_99686_-11482,20
fm_99686_-12732,4
fm_99686_-6792,17
fm_99692_-28609,2
fm_99692_41518,30
fm_99693_-74761,55
fm_99694_-103860,72
fm_99698_20357,7
fm_99791_5777,15
fm_99795_10997,4
fm_99795_19417,4
fm_99800_-75021,15
fm_99929_-10145,39
fm_99934_-17865,9
fm_-59163_18844,25
fm_-75333_15784,40
fm_8709_-92828,10
fm_-2426_-82292,15
fm_-41606_1418,10
fm_-56922_-91471,10
fm_-107209_-59987,10
fm_-135718_-62355,45
fm_-64488_26355,20
fm_-103580_-88560,30
fm_-117471_-91720,10
fm_-136693_-90565,15
fm_99739_10687,15
fm_-110610_-106580,30
fm_-142908_-82155,65
fm_-117517_-105630,35
fm_-107327_-68264,40
fm_-94279_-47907,25
fm_-56530_-95987,30
fm_115209_63297,15
fm_-50756_-4827,20
fm_-7366_-82272,5
fm_-34365_13822,5
fm_-132978_-88375,5
fm_-32018_5748,15
fm_-3673_9917,55
fm_-63743_-68144,25
fm_-54241_-35694,10
fm_-14973_14597,25
fm_-57372_-3646,25
fm_81425_-101578,20
fm_-4095_-94677,65
fm_-55141_-28584,35
fm_-59669_-47629,30
